query_id,embedding_type,query_niche_id,source_slice,target_slice,niche_query_k
527,gene_expr,Zhuang-ABCA-3.004_query_niche_9_841,Zhuang-ABCA-3.004,Zhuang-ABCA-3.005,3
528,quest_scgpt,Zhuang-ABCA-3.004_query_niche_9_841,Zhuang-ABCA-3.004,Zhuang-ABCA-3.005,3
529,gene_expr_quest,Zhuang-ABCA-3.005_query_niche_9_841,Zhuang-ABCA-3.005,Zhuang-ABCA-1.096,3
530,scgpt,Zhuang-ABCA-3.005_query_niche_9_841,Zhuang-ABCA-3.005,Zhuang-ABCA-1.096,3
531,gene_expr,Zhuang-ABCA-3.005_query_niche_9_841,Zhuang-ABCA-3.005,Zhuang-ABCA-1.096,3
532,quest_scgpt,Zhuang-ABCA-3.005_query_niche_9_841,Zhuang-ABCA-3.005,Zhuang-ABCA-1.096,3
533,gene_expr_quest,Zhuang-ABCA-3.005_query_niche_9_841,Zhuang-ABCA-3.005,Zhuang-ABCA-1.097,3
534,scgpt,Zhuang-ABCA-3.005_query_niche_9_841,Zhuang-ABCA-3.005,Zhuang-ABCA-1.097,3
535,gene_expr,Zhuang-ABCA-3.005_query_niche_9_841,Zhuang-ABCA-3.005,Zhuang-ABCA-1.097,3
536,quest_scgpt,Zhuang-ABCA-3.005_query_niche_9_841,Zhuang-ABCA-3.005,Zhuang-ABCA-1.097,3
537,gene_expr_quest,Zhuang-ABCA-3.005_query_niche_9_841,Zhuang-ABCA-3.005,Zhuang-ABCA-1.098,3
538,scgpt,Zhuang-ABCA-3.005_query_niche_9_841,Zhuang-ABCA-3.005,Zhuang-ABCA-1.098,3
539,gene_expr,Zhuang-ABCA-3.005_query_niche_9_841,Zhuang-ABCA-3.005,Zhuang-ABCA-1.098,3
540,quest_scgpt,Zhuang-ABCA-3.005_query_niche_9_841,Zhuang-ABCA-3.005,Zhuang-ABCA-1.098,3
541,gene_expr_quest,Zhuang-ABCA-3.005_query_niche_9_841,Zhuang-ABCA-3.005,Zhuang-ABCA-1.099,3
542,scgpt,Zhuang-ABCA-3.005_query_niche_9_841,Zhuang-ABCA-3.005,Zhuang-ABCA-1.099,3
543,gene_expr,Zhuang-ABCA-3.005_query_niche_9_841,Zhuang-ABCA-3.005,Zhuang-ABCA-1.099,3
544,quest_scgpt,Zhuang-ABCA-3.005_query_niche_9_841,Zhuang-ABCA-3.005,Zhuang-ABCA-1.099,3
545,gene_expr_quest,Zhuang-ABCA-3.005_query_niche_9_841,Zhuang-ABCA-3.005,C57BL6J-638850.28,3
546,scgpt,Zhuang-ABCA-3.005_query_niche_9_841,Zhuang-ABCA-3.005,C57BL6J-638850.28,3
547,gene_expr,Zhuang-ABCA-3.005_query_niche_9_841,Zhuang-ABCA-3.005,C57BL6J-638850.28,3
548,quest_scgpt,Zhuang-ABCA-3.005_query_niche_9_841,Zhuang-ABCA-3.005,C57BL6J-638850.28,3
549,gene_expr_quest,Zhuang-ABCA-3.005_query_niche_9_841,Zhuang-ABCA-3.005,C57BL6J-638850.29,3
550,scgpt,Zhuang-ABCA-3.005_query_niche_9_841,Zhuang-ABCA-3.005,C57BL6J-638850.29,3
551,gene_expr,Zhuang-ABCA-3.005_query_niche_9_841,Zhuang-ABCA-3.005,C57BL6J-638850.29,3
552,quest_scgpt,Zhuang-ABCA-3.005_query_niche_9_841,Zhuang-ABCA-3.005,C57BL6J-638850.29,3
553,gene_expr_quest,Zhuang-ABCA-3.005_query_niche_9_841,Zhuang-ABCA-3.005,C57BL6J-638850.30,3
554,scgpt,Zhuang-ABCA-3.005_query_niche_9_841,Zhuang-ABCA-3.005,C57BL6J-638850.30,3
555,gene_expr,Zhuang-ABCA-3.005_query_niche_9_841,Zhuang-ABCA-3.005,C57BL6J-638850.30,3
556,quest_scgpt,Zhuang-ABCA-3.005_query_niche_9_841,Zhuang-ABCA-3.005,C57BL6J-638850.30,3
557,gene_expr_quest,Zhuang-ABCA-3.005_query_niche_9_841,Zhuang-ABCA-3.005,C57BL6J-638850.31,3
558,scgpt,Zhuang-ABCA-3.005_query_niche_9_841,Zhuang-ABCA-3.005,C57BL6J-638850.31,3
559,gene_expr,Zhuang-ABCA-3.005_query_niche_9_841,Zhuang-ABCA-3.005,C57BL6J-638850.31,3
560,quest_scgpt,Zhuang-ABCA-3.005_query_niche_9_841,Zhuang-ABCA-3.005,C57BL6J-638850.31,3
561,gene_expr_quest,Zhuang-ABCA-3.005_query_niche_9_841,Zhuang-ABCA-3.005,Zhuang-ABCA-3.001,3
562,scgpt,Zhuang-ABCA-3.005_query_niche_9_841,Zhuang-ABCA-3.005,Zhuang-ABCA-3.001,3
563,gene_expr,Zhuang-ABCA-3.005_query_niche_9_841,Zhuang-ABCA-3.005,Zhuang-ABCA-3.001,3
564,quest_scgpt,Zhuang-ABCA-3.005_query_niche_9_841,Zhuang-ABCA-3.005,Zhuang-ABCA-3.001,3
565,gene_expr_quest,Zhuang-ABCA-3.005_query_niche_9_841,Zhuang-ABCA-3.005,Zhuang-ABCA-3.002,3
566,scgpt,Zhuang-ABCA-3.005_query_niche_9_841,Zhuang-ABCA-3.005,Zhuang-ABCA-3.002,3
567,gene_expr,Zhuang-ABCA-3.005_query_niche_9_841,Zhuang-ABCA-3.005,Zhuang-ABCA-3.002,3
568,quest_scgpt,Zhuang-ABCA-3.005_query_niche_9_841,Zhuang-ABCA-3.005,Zhuang-ABCA-3.002,3
569,gene_expr_quest,Zhuang-ABCA-3.005_query_niche_9_841,Zhuang-ABCA-3.005,Zhuang-ABCA-3.004,3
570,scgpt,Zhuang-ABCA-3.005_query_niche_9_841,Zhuang-ABCA-3.005,Zhuang-ABCA-3.004,3
571,gene_expr,Zhuang-ABCA-3.005_query_niche_9_841,Zhuang-ABCA-3.005,Zhuang-ABCA-3.004,3
572,quest_scgpt,Zhuang-ABCA-3.005_query_niche_9_841,Zhuang-ABCA-3.005,Zhuang-ABCA-3.004,3
573,gene_expr_quest,Zhuang-ABCA-3.005_query_niche_9_841,Zhuang-ABCA-3.005,Zhuang-ABCA-3.005,3
574,scgpt,Zhuang-ABCA-3.005_query_niche_9_841,Zhuang-ABCA-3.005,Zhuang-ABCA-3.005,3
575,gene_expr,Zhuang-ABCA-3.005_query_niche_9_841,Zhuang-ABCA-3.005,Zhuang-ABCA-3.005,3
576,quest_scgpt,Zhuang-ABCA-3.005_query_niche_9_841,Zhuang-ABCA-3.005,Zhuang-ABCA-3.005,3
577,gene_expr_quest,Zhuang-ABCA-3.001_query_niche_207_123,Zhuang-ABCA-3.001,Zhuang-ABCA-1.096,3
578,scgpt,Zhuang-ABCA-3.001_query_niche_207_123,Zhuang-ABCA-3.001,Zhuang-ABCA-1.096,3
579,gene_expr,Zhuang-ABCA-3.001_query_niche_207_123,Zhuang-ABCA-3.001,Zhuang-ABCA-1.096,3
580,quest_scgpt,Zhuang-ABCA-3.001_query_niche_207_123,Zhuang-ABCA-3.001,Zhuang-ABCA-1.096,3
581,gene_expr_quest,Zhuang-ABCA-3.001_query_niche_207_123,Zhuang-ABCA-3.001,Zhuang-ABCA-1.097,3
582,scgpt,Zhuang-ABCA-3.001_query_niche_207_123,Zhuang-ABCA-3.001,Zhuang-ABCA-1.097,3
583,gene_expr,Zhuang-ABCA-3.001_query_niche_207_123,Zhuang-ABCA-3.001,Zhuang-ABCA-1.097,3
584,quest_scgpt,Zhuang-ABCA-3.001_query_niche_207_123,Zhuang-ABCA-3.001,Zhuang-ABCA-1.097,3
585,gene_expr_quest,Zhuang-ABCA-3.001_query_niche_207_123,Zhuang-ABCA-3.001,Zhuang-ABCA-1.098,3
586,scgpt,Zhuang-ABCA-3.001_query_niche_207_123,Zhuang-ABCA-3.001,Zhuang-ABCA-1.098,3
587,gene_expr,Zhuang-ABCA-3.001_query_niche_207_123,Zhuang-ABCA-3.001,Zhuang-ABCA-1.098,3
588,quest_scgpt,Zhuang-ABCA-3.001_query_niche_207_123,Zhuang-ABCA-3.001,Zhuang-ABCA-1.098,3
589,gene_expr_quest,Zhuang-ABCA-3.001_query_niche_207_123,Zhuang-ABCA-3.001,Zhuang-ABCA-1.099,3
590,scgpt,Zhuang-ABCA-3.001_query_niche_207_123,Zhuang-ABCA-3.001,Zhuang-ABCA-1.099,3
591,gene_expr,Zhuang-ABCA-3.001_query_niche_207_123,Zhuang-ABCA-3.001,Zhuang-ABCA-1.099,3
592,quest_scgpt,Zhuang-ABCA-3.001_query_niche_207_123,Zhuang-ABCA-3.001,Zhuang-ABCA-1.099,3
593,gene_expr_quest,Zhuang-ABCA-3.001_query_niche_207_123,Zhuang-ABCA-3.001,C57BL6J-638850.28,3
594,scgpt,Zhuang-ABCA-3.001_query_niche_207_123,Zhuang-ABCA-3.001,C57BL6J-638850.28,3
595,gene_expr,Zhuang-ABCA-3.001_query_niche_207_123,Zhuang-ABCA-3.001,C57BL6J-638850.28,3
596,quest_scgpt,Zhuang-ABCA-3.001_query_niche_207_123,Zhuang-ABCA-3.001,C57BL6J-638850.28,3
597,gene_expr_quest,Zhuang-ABCA-3.001_query_niche_207_123,Zhuang-ABCA-3.001,C57BL6J-638850.29,3
598,scgpt,Zhuang-ABCA-3.001_query_niche_207_123,Zhuang-ABCA-3.001,C57BL6J-638850.29,3
599,gene_expr,Zhuang-ABCA-3.001_query_niche_207_123,Zhuang-ABCA-3.001,C57BL6J-638850.29,3
600,quest_scgpt,Zhuang-ABCA-3.001_query_niche_207_123,Zhuang-ABCA-3.001,C57BL6J-638850.29,3
601,gene_expr_quest,Zhuang-ABCA-3.001_query_niche_207_123,Zhuang-ABCA-3.001,C57BL6J-638850.30,3
602,scgpt,Zhuang-ABCA-3.001_query_niche_207_123,Zhuang-ABCA-3.001,C57BL6J-638850.30,3
603,gene_expr,Zhuang-ABCA-3.001_query_niche_207_123,Zhuang-ABCA-3.001,C57BL6J-638850.30,3
604,quest_scgpt,Zhuang-ABCA-3.001_query_niche_207_123,Zhuang-ABCA-3.001,C57BL6J-638850.30,3
605,gene_expr_quest,Zhuang-ABCA-3.001_query_niche_207_123,Zhuang-ABCA-3.001,C57BL6J-638850.31,3
606,scgpt,Zhuang-ABCA-3.001_query_niche_207_123,Zhuang-ABCA-3.001,C57BL6J-638850.31,3
607,gene_expr,Zhuang-ABCA-3.001_query_niche_207_123,Zhuang-ABCA-3.001,C57BL6J-638850.31,3
608,quest_scgpt,Zhuang-ABCA-3.001_query_niche_207_123,Zhuang-ABCA-3.001,C57BL6J-638850.31,3
609,gene_expr_quest,Zhuang-ABCA-3.001_query_niche_207_123,Zhuang-ABCA-3.001,Zhuang-ABCA-3.001,3
610,scgpt,Zhuang-ABCA-3.001_query_niche_207_123,Zhuang-ABCA-3.001,Zhuang-ABCA-3.001,3
611,gene_expr,Zhuang-ABCA-3.001_query_niche_207_123,Zhuang-ABCA-3.001,Zhuang-ABCA-3.001,3
612,quest_scgpt,Zhuang-ABCA-3.001_query_niche_207_123,Zhuang-ABCA-3.001,Zhuang-ABCA-3.001,3
613,gene_expr_quest,Zhuang-ABCA-3.001_query_niche_207_123,Zhuang-ABCA-3.001,Zhuang-ABCA-3.002,3
614,scgpt,Zhuang-ABCA-3.001_query_niche_207_123,Zhuang-ABCA-3.001,Zhuang-ABCA-3.002,3
615,gene_expr,Zhuang-ABCA-3.001_query_niche_207_123,Zhuang-ABCA-3.001,Zhuang-ABCA-3.002,3
616,quest_scgpt,Zhuang-ABCA-3.001_query_niche_207_123,Zhuang-ABCA-3.001,Zhuang-ABCA-3.002,3
617,gene_expr_quest,Zhuang-ABCA-3.001_query_niche_207_123,Zhuang-ABCA-3.001,Zhuang-ABCA-3.004,3
618,scgpt,Zhuang-ABCA-3.001_query_niche_207_123,Zhuang-ABCA-3.001,Zhuang-ABCA-3.004,3
619,gene_expr,Zhuang-ABCA-3.001_query_niche_207_123,Zhuang-ABCA-3.001,Zhuang-ABCA-3.004,3
620,quest_scgpt,Zhuang-ABCA-3.001_query_niche_207_123,Zhuang-ABCA-3.001,Zhuang-ABCA-3.004,3
621,gene_expr_quest,Zhuang-ABCA-3.001_query_niche_207_123,Zhuang-ABCA-3.001,Zhuang-ABCA-3.005,3
622,scgpt,Zhuang-ABCA-3.001_query_niche_207_123,Zhuang-ABCA-3.001,Zhuang-ABCA-3.005,3
623,gene_expr,Zhuang-ABCA-3.001_query_niche_207_123,Zhuang-ABCA-3.001,Zhuang-ABCA-3.005,3
624,quest_scgpt,Zhuang-ABCA-3.001_query_niche_207_123,Zhuang-ABCA-3.001,Zhuang-ABCA-3.005,3
625,gene_expr_quest,Zhuang-ABCA-3.002_query_niche_207_123,Zhuang-ABCA-3.002,Zhuang-ABCA-1.096,3
626,scgpt,Zhuang-ABCA-3.002_query_niche_207_123,Zhuang-ABCA-3.002,Zhuang-ABCA-1.096,3
627,gene_expr,Zhuang-ABCA-3.002_query_niche_207_123,Zhuang-ABCA-3.002,Zhuang-ABCA-1.096,3
628,quest_scgpt,Zhuang-ABCA-3.002_query_niche_207_123,Zhuang-ABCA-3.002,Zhuang-ABCA-1.096,3
629,gene_expr_quest,Zhuang-ABCA-3.002_query_niche_207_123,Zhuang-ABCA-3.002,Zhuang-ABCA-1.097,3
630,scgpt,Zhuang-ABCA-3.002_query_niche_207_123,Zhuang-ABCA-3.002,Zhuang-ABCA-1.097,3
631,gene_expr,Zhuang-ABCA-3.002_query_niche_207_123,Zhuang-ABCA-3.002,Zhuang-ABCA-1.097,3
632,quest_scgpt,Zhuang-ABCA-3.002_query_niche_207_123,Zhuang-ABCA-3.002,Zhuang-ABCA-1.097,3
633,gene_expr_quest,Zhuang-ABCA-3.002_query_niche_207_123,Zhuang-ABCA-3.002,Zhuang-ABCA-1.098,3
634,scgpt,Zhuang-ABCA-3.002_query_niche_207_123,Zhuang-ABCA-3.002,Zhuang-ABCA-1.098,3
635,gene_expr,Zhuang-ABCA-3.002_query_niche_207_123,Zhuang-ABCA-3.002,Zhuang-ABCA-1.098,3
636,quest_scgpt,Zhuang-ABCA-3.002_query_niche_207_123,Zhuang-ABCA-3.002,Zhuang-ABCA-1.098,3
637,gene_expr_quest,Zhuang-ABCA-3.002_query_niche_207_123,Zhuang-ABCA-3.002,Zhuang-ABCA-1.099,3
638,scgpt,Zhuang-ABCA-3.002_query_niche_207_123,Zhuang-ABCA-3.002,Zhuang-ABCA-1.099,3
639,gene_expr,Zhuang-ABCA-3.002_query_niche_207_123,Zhuang-ABCA-3.002,Zhuang-ABCA-1.099,3
640,quest_scgpt,Zhuang-ABCA-3.002_query_niche_207_123,Zhuang-ABCA-3.002,Zhuang-ABCA-1.099,3
641,gene_expr_quest,Zhuang-ABCA-3.002_query_niche_207_123,Zhuang-ABCA-3.002,C57BL6J-638850.28,3
642,scgpt,Zhuang-ABCA-3.002_query_niche_207_123,Zhuang-ABCA-3.002,C57BL6J-638850.28,3
643,gene_expr,Zhuang-ABCA-3.002_query_niche_207_123,Zhuang-ABCA-3.002,C57BL6J-638850.28,3
644,quest_scgpt,Zhuang-ABCA-3.002_query_niche_207_123,Zhuang-ABCA-3.002,C57BL6J-638850.28,3
645,gene_expr_quest,Zhuang-ABCA-3.002_query_niche_207_123,Zhuang-ABCA-3.002,C57BL6J-638850.29,3
646,scgpt,Zhuang-ABCA-3.002_query_niche_207_123,Zhuang-ABCA-3.002,C57BL6J-638850.29,3
647,gene_expr,Zhuang-ABCA-3.002_query_niche_207_123,Zhuang-ABCA-3.002,C57BL6J-638850.29,3
648,quest_scgpt,Zhuang-ABCA-3.002_query_niche_207_123,Zhuang-ABCA-3.002,C57BL6J-638850.29,3
649,gene_expr_quest,Zhuang-ABCA-3.002_query_niche_207_123,Zhuang-ABCA-3.002,C57BL6J-638850.30,3
650,scgpt,Zhuang-ABCA-3.002_query_niche_207_123,Zhuang-ABCA-3.002,C57BL6J-638850.30,3
651,gene_expr,Zhuang-ABCA-3.002_query_niche_207_123,Zhuang-ABCA-3.002,C57BL6J-638850.30,3
652,quest_scgpt,Zhuang-ABCA-3.002_query_niche_207_123,Zhuang-ABCA-3.002,C57BL6J-638850.30,3
653,gene_expr_quest,Zhuang-ABCA-3.002_query_niche_207_123,Zhuang-ABCA-3.002,C57BL6J-638850.31,3
654,scgpt,Zhuang-ABCA-3.002_query_niche_207_123,Zhuang-ABCA-3.002,C57BL6J-638850.31,3
655,gene_expr,Zhuang-ABCA-3.002_query_niche_207_123,Zhuang-ABCA-3.002,C57BL6J-638850.31,3
656,quest_scgpt,Zhuang-ABCA-3.002_query_niche_207_123,Zhuang-ABCA-3.002,C57BL6J-638850.31,3
657,gene_expr_quest,Zhuang-ABCA-3.002_query_niche_207_123,Zhuang-ABCA-3.002,Zhuang-ABCA-3.001,3
658,scgpt,Zhuang-ABCA-3.002_query_niche_207_123,Zhuang-ABCA-3.002,Zhuang-ABCA-3.001,3
659,gene_expr,Zhuang-ABCA-3.002_query_niche_207_123,Zhuang-ABCA-3.002,Zhuang-ABCA-3.001,3
660,quest_scgpt,Zhuang-ABCA-3.002_query_niche_207_123,Zhuang-ABCA-3.002,Zhuang-ABCA-3.001,3
661,gene_expr_quest,Zhuang-ABCA-3.002_query_niche_207_123,Zhuang-ABCA-3.002,Zhuang-ABCA-3.002,3
662,scgpt,Zhuang-ABCA-3.002_query_niche_207_123,Zhuang-ABCA-3.002,Zhuang-ABCA-3.002,3
663,gene_expr,Zhuang-ABCA-3.002_query_niche_207_123,Zhuang-ABCA-3.002,Zhuang-ABCA-3.002,3
664,quest_scgpt,Zhuang-ABCA-3.002_query_niche_207_123,Zhuang-ABCA-3.002,Zhuang-ABCA-3.002,3
665,gene_expr_quest,Zhuang-ABCA-3.002_query_niche_207_123,Zhuang-ABCA-3.002,Zhuang-ABCA-3.004,3
666,scgpt,Zhuang-ABCA-3.002_query_niche_207_123,Zhuang-ABCA-3.002,Zhuang-ABCA-3.004,3
667,gene_expr,Zhuang-ABCA-3.002_query_niche_207_123,Zhuang-ABCA-3.002,Zhuang-ABCA-3.004,3
668,quest_scgpt,Zhuang-ABCA-3.002_query_niche_207_123,Zhuang-ABCA-3.002,Zhuang-ABCA-3.004,3
669,gene_expr_quest,Zhuang-ABCA-3.002_query_niche_207_123,Zhuang-ABCA-3.002,Zhuang-ABCA-3.005,3
670,scgpt,Zhuang-ABCA-3.002_query_niche_207_123,Zhuang-ABCA-3.002,Zhuang-ABCA-3.005,3
671,gene_expr,Zhuang-ABCA-3.002_query_niche_207_123,Zhuang-ABCA-3.002,Zhuang-ABCA-3.005,3
672,quest_scgpt,Zhuang-ABCA-3.002_query_niche_207_123,Zhuang-ABCA-3.002,Zhuang-ABCA-3.005,3
673,gene_expr_quest,Zhuang-ABCA-3.004_query_niche_207_123,Zhuang-ABCA-3.004,Zhuang-ABCA-1.096,3
674,scgpt,Zhuang-ABCA-3.004_query_niche_207_123,Zhuang-ABCA-3.004,Zhuang-ABCA-1.096,3
675,gene_expr,Zhuang-ABCA-3.004_query_niche_207_123,Zhuang-ABCA-3.004,Zhuang-ABCA-1.096,3
676,quest_scgpt,Zhuang-ABCA-3.004_query_niche_207_123,Zhuang-ABCA-3.004,Zhuang-ABCA-1.096,3
677,gene_expr_quest,Zhuang-ABCA-3.004_query_niche_207_123,Zhuang-ABCA-3.004,Zhuang-ABCA-1.097,3
678,scgpt,Zhuang-ABCA-3.004_query_niche_207_123,Zhuang-ABCA-3.004,Zhuang-ABCA-1.097,3
679,gene_expr,Zhuang-ABCA-3.004_query_niche_207_123,Zhuang-ABCA-3.004,Zhuang-ABCA-1.097,3
680,quest_scgpt,Zhuang-ABCA-3.004_query_niche_207_123,Zhuang-ABCA-3.004,Zhuang-ABCA-1.097,3
681,gene_expr_quest,Zhuang-ABCA-3.004_query_niche_207_123,Zhuang-ABCA-3.004,Zhuang-ABCA-1.098,3
682,scgpt,Zhuang-ABCA-3.004_query_niche_207_123,Zhuang-ABCA-3.004,Zhuang-ABCA-1.098,3
683,gene_expr,Zhuang-ABCA-3.004_query_niche_207_123,Zhuang-ABCA-3.004,Zhuang-ABCA-1.098,3
684,quest_scgpt,Zhuang-ABCA-3.004_query_niche_207_123,Zhuang-ABCA-3.004,Zhuang-ABCA-1.098,3
685,gene_expr_quest,Zhuang-ABCA-3.004_query_niche_207_123,Zhuang-ABCA-3.004,Zhuang-ABCA-1.099,3
686,scgpt,Zhuang-ABCA-3.004_query_niche_207_123,Zhuang-ABCA-3.004,Zhuang-ABCA-1.099,3
687,gene_expr,Zhuang-ABCA-3.004_query_niche_207_123,Zhuang-ABCA-3.004,Zhuang-ABCA-1.099,3
688,quest_scgpt,Zhuang-ABCA-3.004_query_niche_207_123,Zhuang-ABCA-3.004,Zhuang-ABCA-1.099,3
689,gene_expr_quest,Zhuang-ABCA-3.004_query_niche_207_123,Zhuang-ABCA-3.004,C57BL6J-638850.28,3
690,scgpt,Zhuang-ABCA-3.004_query_niche_207_123,Zhuang-ABCA-3.004,C57BL6J-638850.28,3
691,gene_expr,Zhuang-ABCA-3.004_query_niche_207_123,Zhuang-ABCA-3.004,C57BL6J-638850.28,3
692,quest_scgpt,Zhuang-ABCA-3.004_query_niche_207_123,Zhuang-ABCA-3.004,C57BL6J-638850.28,3
693,gene_expr_quest,Zhuang-ABCA-3.004_query_niche_207_123,Zhuang-ABCA-3.004,C57BL6J-638850.29,3
694,scgpt,Zhuang-ABCA-3.004_query_niche_207_123,Zhuang-ABCA-3.004,C57BL6J-638850.29,3
695,gene_expr,Zhuang-ABCA-3.004_query_niche_207_123,Zhuang-ABCA-3.004,C57BL6J-638850.29,3
696,quest_scgpt,Zhuang-ABCA-3.004_query_niche_207_123,Zhuang-ABCA-3.004,C57BL6J-638850.29,3
697,gene_expr_quest,Zhuang-ABCA-3.004_query_niche_207_123,Zhuang-ABCA-3.004,C57BL6J-638850.30,3
698,scgpt,Zhuang-ABCA-3.004_query_niche_207_123,Zhuang-ABCA-3.004,C57BL6J-638850.30,3
699,gene_expr,Zhuang-ABCA-3.004_query_niche_207_123,Zhuang-ABCA-3.004,C57BL6J-638850.30,3
700,quest_scgpt,Zhuang-ABCA-3.004_query_niche_207_123,Zhuang-ABCA-3.004,C57BL6J-638850.30,3
701,gene_expr_quest,Zhuang-ABCA-3.004_query_niche_207_123,Zhuang-ABCA-3.004,C57BL6J-638850.31,3
702,scgpt,Zhuang-ABCA-3.004_query_niche_207_123,Zhuang-ABCA-3.004,C57BL6J-638850.31,3
703,gene_expr,Zhuang-ABCA-3.004_query_niche_207_123,Zhuang-ABCA-3.004,C57BL6J-638850.31,3
704,quest_scgpt,Zhuang-ABCA-3.004_query_niche_207_123,Zhuang-ABCA-3.004,C57BL6J-638850.31,3
705,gene_expr_quest,Zhuang-ABCA-3.004_query_niche_207_123,Zhuang-ABCA-3.004,Zhuang-ABCA-3.001,3
706,scgpt,Zhuang-ABCA-3.004_query_niche_207_123,Zhuang-ABCA-3.004,Zhuang-ABCA-3.001,3
707,gene_expr,Zhuang-ABCA-3.004_query_niche_207_123,Zhuang-ABCA-3.004,Zhuang-ABCA-3.001,3
708,quest_scgpt,Zhuang-ABCA-3.004_query_niche_207_123,Zhuang-ABCA-3.004,Zhuang-ABCA-3.001,3
709,gene_expr_quest,Zhuang-ABCA-3.004_query_niche_207_123,Zhuang-ABCA-3.004,Zhuang-ABCA-3.002,3
710,scgpt,Zhuang-ABCA-3.004_query_niche_207_123,Zhuang-ABCA-3.004,Zhuang-ABCA-3.002,3
711,gene_expr,Zhuang-ABCA-3.004_query_niche_207_123,Zhuang-ABCA-3.004,Zhuang-ABCA-3.002,3
712,quest_scgpt,Zhuang-ABCA-3.004_query_niche_207_123,Zhuang-ABCA-3.004,Zhuang-ABCA-3.002,3
713,gene_expr_quest,Zhuang-ABCA-3.004_query_niche_207_123,Zhuang-ABCA-3.004,Zhuang-ABCA-3.004,3
714,scgpt,Zhuang-ABCA-3.004_query_niche_207_123,Zhuang-ABCA-3.004,Zhuang-ABCA-3.004,3
715,gene_expr,Zhuang-ABCA-3.004_query_niche_207_123,Zhuang-ABCA-3.004,Zhuang-ABCA-3.004,3
716,quest_scgpt,Zhuang-ABCA-3.004_query_niche_207_123,Zhuang-ABCA-3.004,Zhuang-ABCA-3.004,3
717,gene_expr_quest,Zhuang-ABCA-3.004_query_niche_207_123,Zhuang-ABCA-3.004,Zhuang-ABCA-3.005,3
718,scgpt,Zhuang-ABCA-3.004_query_niche_207_123,Zhuang-ABCA-3.004,Zhuang-ABCA-3.005,3
719,gene_expr,Zhuang-ABCA-3.004_query_niche_207_123,Zhuang-ABCA-3.004,Zhuang-ABCA-3.005,3
720,quest_scgpt,Zhuang-ABCA-3.004_query_niche_207_123,Zhuang-ABCA-3.004,Zhuang-ABCA-3.005,3
721,gene_expr_quest,Zhuang-ABCA-3.005_query_niche_207_123,Zhuang-ABCA-3.005,Zhuang-ABCA-1.096,3
722,scgpt,Zhuang-ABCA-3.005_query_niche_207_123,Zhuang-ABCA-3.005,Zhuang-ABCA-1.096,3
723,gene_expr,Zhuang-ABCA-3.005_query_niche_207_123,Zhuang-ABCA-3.005,Zhuang-ABCA-1.096,3
724,quest_scgpt,Zhuang-ABCA-3.005_query_niche_207_123,Zhuang-ABCA-3.005,Zhuang-ABCA-1.096,3
725,gene_expr_quest,Zhuang-ABCA-3.005_query_niche_207_123,Zhuang-ABCA-3.005,Zhuang-ABCA-1.097,3
726,scgpt,Zhuang-ABCA-3.005_query_niche_207_123,Zhuang-ABCA-3.005,Zhuang-ABCA-1.097,3
727,gene_expr,Zhuang-ABCA-3.005_query_niche_207_123,Zhuang-ABCA-3.005,Zhuang-ABCA-1.097,3
728,quest_scgpt,Zhuang-ABCA-3.005_query_niche_207_123,Zhuang-ABCA-3.005,Zhuang-ABCA-1.097,3
729,gene_expr_quest,Zhuang-ABCA-3.005_query_niche_207_123,Zhuang-ABCA-3.005,Zhuang-ABCA-1.098,3
730,scgpt,Zhuang-ABCA-3.005_query_niche_207_123,Zhuang-ABCA-3.005,Zhuang-ABCA-1.098,3
731,gene_expr,Zhuang-ABCA-3.005_query_niche_207_123,Zhuang-ABCA-3.005,Zhuang-ABCA-1.098,3
732,quest_scgpt,Zhuang-ABCA-3.005_query_niche_207_123,Zhuang-ABCA-3.005,Zhuang-ABCA-1.098,3
733,gene_expr_quest,Zhuang-ABCA-3.005_query_niche_207_123,Zhuang-ABCA-3.005,Zhuang-ABCA-1.099,3
734,scgpt,Zhuang-ABCA-3.005_query_niche_207_123,Zhuang-ABCA-3.005,Zhuang-ABCA-1.099,3
735,gene_expr,Zhuang-ABCA-3.005_query_niche_207_123,Zhuang-ABCA-3.005,Zhuang-ABCA-1.099,3
736,quest_scgpt,Zhuang-ABCA-3.005_query_niche_207_123,Zhuang-ABCA-3.005,Zhuang-ABCA-1.099,3
737,gene_expr_quest,Zhuang-ABCA-3.005_query_niche_207_123,Zhuang-ABCA-3.005,C57BL6J-638850.28,3
738,scgpt,Zhuang-ABCA-3.005_query_niche_207_123,Zhuang-ABCA-3.005,C57BL6J-638850.28,3
739,gene_expr,Zhuang-ABCA-3.005_query_niche_207_123,Zhuang-ABCA-3.005,C57BL6J-638850.28,3
740,quest_scgpt,Zhuang-ABCA-3.005_query_niche_207_123,Zhuang-ABCA-3.005,C57BL6J-638850.28,3
741,gene_expr_quest,Zhuang-ABCA-3.005_query_niche_207_123,Zhuang-ABCA-3.005,C57BL6J-638850.29,3
742,scgpt,Zhuang-ABCA-3.005_query_niche_207_123,Zhuang-ABCA-3.005,C57BL6J-638850.29,3
743,gene_expr,Zhuang-ABCA-3.005_query_niche_207_123,Zhuang-ABCA-3.005,C57BL6J-638850.29,3
744,quest_scgpt,Zhuang-ABCA-3.005_query_niche_207_123,Zhuang-ABCA-3.005,C57BL6J-638850.29,3
